2_Baseline_1,2_HIGH_1,2_REST_1,2_HIGH_2,2_REST_2,2_LOW_1,2_REST_3,2_LOW_2,2_REST_4,2_HIGH_3,2_REST_5,2_HIGH_4,2_REST_6,2_LOW_3,2_REST_7,2_LOW_4,2_REST_8,2_HIGH_5,2_REST_9,2_LOW_5,2_REST_10,2_LOW_6,2_REST_11,2_HIGH_6,2_REST_12,2_HIGH_7,2_REST_13,2_HIGH_8,2_REST_14,2_LOW_7,2_REST_15,2_LOW_8,2_REST_16,2_HIGH_9,2_REST_17,2_HIGH_10,2_REST_18,2_LOW_9,2_REST_19,2_LOW_10,2_REST_20,2_HIGH_11,2_REST_21,2_LOW_11,2_REST_22,2_LOW_12,2_REST_23,2_HIGH_12
0.2359700053930282,0.2351800054311752,0.2429099977016449,0.3310700058937073,0.365200012922287,0.3237099945545196,0.3204700052738189,0.3210000097751617,0.3210900127887726,0.3203099966049194,0.3549500107765198,0.3387599885463714,0.3597500026226043,0.351639986038208,0.3488200008869171,0.3462699949741363,0.3470900058746338,0.3490000069141388,0.3722400069236755,0.3743399977684021,0.3754599988460541,0.3727999925613403,0.3665800094604492,0.3708600103855133,0.3931599855422973,0.401089996099472,0.4038400053977966,0.3954299986362457,0.4099699854850769,0.4143300056457519,0.4025799930095672,0.3955999910831451,0.3918499946594238,0.3946300148963928,0.3882899880409241,0.4013699889183044,0.399260014295578,0.4234899878501892,0.4129599928855896,0.3922699987888336,0.3918800055980682,0.3961099982261657,0.3963100016117096,0.4015899896621704,0.395579993724823,0.3940399885177612,0.3931800127029419,0.3948299884796142
0.2360000014305114,0.2352000027894973,0.2429399937391281,0.3310500085353851,0.3651700019836426,0.3237099945545196,0.3203800022602081,0.3210200071334839,0.3210799992084503,0.320360004901886,0.3548600077629089,0.3387100100517273,0.3596700131893158,0.3515599966049194,0.3489100039005279,0.346230000257492,0.3470900058746338,0.3489800095558166,0.3721599876880646,0.3743799924850464,0.3754599988460541,0.3727999925613403,0.3668200075626373,0.3708400130271911,0.3930700123310089,0.400950014591217,0.4038000106811523,0.3954899907112121,0.4098599851131439,0.4142400026321411,0.4024699926376343,0.395579993724823,0.3919599950313568,0.394569993019104,0.3883099853992462,0.401309996843338,0.399260014295578,0.4234899878501892,0.412880003452301,0.3922100067138672,0.3918099999427795,0.3959699869155884,0.3965300023555755,0.401529997587204,0.3956399857997894,0.3939499855041504,0.3931100070476532,0.3946999907493591
0.2360599935054779,0.2352399975061416,0.2428500056266784,0.3310199975967407,0.3650400042533874,0.3237499892711639,0.3204300105571747,0.3211100101470947,0.3211100101470947,0.3205600082874298,0.3547100126743316,0.3386699855327606,0.3597500026226043,0.3516199886798858,0.3490700125694275,0.346230000257492,0.3470900058746338,0.3489800095558166,0.3720900118350982,0.3743799924850464,0.3753800094127655,0.3727700114250183,0.3673500120639801,0.3707500100135803,0.3931300044059753,0.4009099900722503,0.4037800133228302,0.3954299986362457,0.4098599851131439,0.4143100082874298,0.4023900032043457,0.3955399990081787,0.3919200003147125,0.3945200145244598,0.3882000148296356,0.4012899994850158,0.3992399871349334,0.4234299957752228,0.412880003452301,0.3921599984169006,0.3918099999427795,0.3959499895572662,0.3967899978160858,0.401419997215271,0.3955999910831451,0.3939000070095062,0.3930700123310089,0.3947399854660034
0.2360399961471557,0.2352499961853027,0.2428299933671951,0.3310399949550628,0.3649699985980987,0.3236899971961975,0.3204700052738189,0.321260005235672,0.3211300075054168,0.3206000030040741,0.3545700013637543,0.3386200070381164,0.3596599996089935,0.3515599966049194,0.3491599857807159,0.3461399972438812,0.3471499979496002,0.3489300012588501,0.3719100058078766,0.3743799924850464,0.3754799962043762,0.3727700114250183,0.3676899969577789,0.3708100020885467,0.393090009689331,0.4007799923419952,0.4037500023841858,0.3953799903392792,0.4098399877548218,0.4142400026321411,0.4024499952793121,0.3955999910831451,0.3918099999427795,0.394540011882782,0.3882400095462799,0.4012399911880493,0.3991900086402893,0.4233199954032898,0.4128299951553345,0.3920100033283233,0.3917199969291687,0.3958599865436554,0.3969199955463409,0.4013999998569488,0.395579993724823,0.3938600122928619,0.3929100036621094,0.3947199881076813
0.2361299991607666,0.2353300005197525,0.242819994688034,0.3310500085353851,0.3647499978542328,0.3237299919128418,0.3204700052738189,0.3214100003242492,0.3210200071334839,0.3207499980926513,0.3544900119304657,0.3385300040245056,0.3596200048923492,0.351529985666275,0.349150002002716,0.3461599946022033,0.3471300005912781,0.3489100039005279,0.3718000054359436,0.3743599951267242,0.3754400014877319,0.3727500140666961,0.368010014295578,0.3706600069999695,0.393090009689331,0.4006200134754181,0.4035800099372864,0.3954200148582458,0.4099499881267547,0.4142200052738189,0.40242999792099,0.3956399857997894,0.3917900025844574,0.3945200145244598,0.3882000148296356,0.4012899994850158,0.3992100059986114,0.4232800006866455,0.4128699898719787,0.3919399976730346,0.3917199969291687,0.3957299888134002,0.3969700038433075,0.4012599885463714,0.3956499993801117,0.3937500119209289,0.3928200006484985,0.394679993391037
0.2360800057649612,0.2353300005197525,0.2427999973297119,0.3310000002384186,0.3644500076770782,0.3237999975681305,0.3204900026321411,0.3216100037097931,0.3210600018501282,0.3208000063896179,0.354420006275177,0.3384700119495392,0.3596200048923492,0.3514899909496307,0.3493100106716156,0.3460899889469147,0.3471300005912781,0.3490000069141388,0.3717600107192993,0.3744100034236908,0.3754799962043762,0.3727500140666961,0.368149995803833,0.3705900013446808,0.3930000066757202,0.400519996881485,0.4034900069236755,0.3953799903392792,0.4098300039768219,0.4141300022602081,0.40242999792099,0.395579993724823,0.3917399942874908,0.3946099877357483,0.388150006532669,0.4012799859046936,0.3991099894046783,0.4232800006866455,0.4129199981689453,0.3919000029563904,0.3917199969291687,0.3957999944686889,0.3970600068569183,0.4011299908161163,0.3956399857997894,0.3937099874019623,0.3926700055599212,0.3946500122547149
0.2360599935054779,0.2353599965572357,0.2427600026130676,0.3309800028800964,0.3645099997520447,0.3237999975681305,0.3204500079154968,0.3217700123786926,0.321040004491806,0.3207800090312958,0.3544400036334991,0.3384200036525726,0.3595600128173828,0.3515599966049194,0.3492900133132934,0.3459999859333038,0.3471699953079223,0.3489800095558166,0.3716900050640106,0.3743599951267242,0.3754200041294098,0.3726699948310852,0.3683199882507324,0.3706800043582916,0.3928900063037872,0.4004699885845184,0.4034200012683868,0.3953100144863128,0.4098800122737884,0.4141699969768524,0.4022800028324127,0.3956499993801117,0.3917700052261352,0.3945899903774261,0.3881100118160248,0.4012799859046936,0.3991000056266784,0.4232099950313568,0.4129399955272674,0.3917500078678131,0.3917500078678131,0.3957099914550781,0.397049993276596,0.4010699987411499,0.3955599963665008,0.3936600089073181,0.3926500082015991,0.3946300148963928
0.2361000031232834,0.2353599965572357,0.2427199929952621,0.3309600055217743,0.3642899990081787,0.3238199949264526,0.3205400109291076,0.3219200074672699,0.3210799992084503,0.3207800090312958,0.3544400036334991,0.3384000062942505,0.3596000075340271,0.3516199886798858,0.3494600057601928,0.3459599912166595,0.3471699953079223,0.3490700125694275,0.3716500103473663,0.3743599951267242,0.3753800094127655,0.3725999891757965,0.3683499991893768,0.3707000017166137,0.3930499851703644,0.4004899859428406,0.4033800065517425,0.3953799903392792,0.4098100066184997,0.4141300022602081,0.402209997177124,0.3957099914550781,0.3916999995708465,0.3949399888515472,0.3881300091743469,0.4012599885463714,0.399040013551712,0.4232099950313568,0.4129399955272674,0.3916400074958801,0.3917700052261352,0.3956399857997894,0.3970099985599518,0.4010399878025055,0.3956199884414673,0.3935900032520294,0.3926100134849548,0.394569993019104
0.2361299991607666,0.2354200035333633,0.2427600026130676,0.3309099972248077,0.363889992237091,0.3237699866294861,0.3204500079154968,0.321940004825592,0.3210000097751617,0.3206700086593628,0.3544000089168548,0.3385399878025055,0.3595499992370605,0.3514699935913086,0.3495300114154815,0.3458999991416931,0.3471499979496002,0.3490000069141388,0.3715899884700775,0.3743999898433685,0.3754200041294098,0.3726400136947632,0.3683300018310547,0.3710800111293793,0.3930700123310089,0.4007300138473511,0.403219997882843,0.3953199982643127,0.4098100066184997,0.4141300022602081,0.402209997177124,0.3955999910831451,0.3917399942874908,0.3954499959945678,0.3880699872970581,0.4012799859046936,0.3989900052547455,0.4231399893760681,0.4130299985408783,0.3917399942874908,0.3917399942874908,0.3955999910831451,0.397049993276596,0.400979995727539,0.3956399857997894,0.3934800028800964,0.3924700021743774,0.394569993019104
0.2360399961471557,0.2354200035333633,0.2427799999713897,0.3309299945831299,0.3637000024318695,0.3237699866294861,0.3205600082874298,0.321969985961914,0.3210200071334839,0.3206500113010406,0.354310005903244,0.3387500047683716,0.3595100045204162,0.3514699935913086,0.3495700061321258,0.3459399938583374,0.3471499979496002,0.3488900065422058,0.3715600073337555,0.3744300007820129,0.3753100037574768,0.3726400136947632,0.3683300018310547,0.3714999854564667,0.3930700123310089,0.4009099900722503,0.4030500054359436,0.3953100144863128,0.4097500145435333,0.4141300022602081,0.4023599922657013,0.3956399857997894,0.3916299939155578,0.3961699903011322,0.3879800140857696,0.4012599885463714,0.398930013179779,0.4231800138950348,0.412990003824234,0.3920100033283233,0.3917399942874908,0.3954899907112121,0.397049993276596,0.400840014219284,0.3956499993801117,0.3934000134468078,0.3924899995326996,0.394569993019104
