1_Baseline_1,1_HIGH_1,1_REST_1,1_HIGH_2,1_REST_2,1_LOW_1,1_REST_3,1_LOW_2,1_REST_4,1_HIGH_3,1_REST_5,1_LOW_3,1_REST_6,1_LOW_4,1_REST_7,1_HIGH_4,1_REST_8,1_HIGH_5,1_REST_9,1_LOW_5,1_REST_10,1_LOW_6,1_REST_11,1_HIGH_6,1_REST_12,1_HIGH_7,1_REST_13,1_HIGH_8,1_REST_14,1_LOW_7,1_REST_15,1_LOW_8,1_REST_16,1_HIGH_9,1_REST_17,1_LOW_9,1_REST_18,1_LOW_10,1_REST_19,1_HIGH_10,1_REST_20,1_HIGH_11,1_REST_21,1_LOW_11,1_REST_22,1_LOW_12,1_REST_23,1_HIGH_12
0.0495299994945526,-0.1093100011348724,-0.1349499970674514,-0.0640899986028671,-0.1186499968171119,0.0933799967169761,-0.1942699998617172,0.0602400004863739,0.0091599998995661,-0.010250000283122,-0.2142300009727478,0.1091300025582313,-0.046689998358488,0.1406199932098388,-0.0796499997377395,0.0802500024437904,-0.2481999993324279,0.0434000007808208,-0.1560100018978119,-0.0293000005185604,0.1397099941968917,-0.0135500002652406,-0.1364099979400634,0.0844099968671798,-0.0349700003862381,0.240229994058609,-0.2533299922943115,0.2647700011730194,-0.0884400010108947,0.0031099999323487,-0.1381999999284744,0.0527300015091896,0.0719600021839141,0.0052200001664459,0.0726900026202201,0.0221599992364645,0.1472200006246566,0.096680000424385,-0.1387899965047836,0.1552699953317642,-0.0760800018906593,-0.0985099971294403,0.1560100018978119,-0.0699499994516372,0.2081000059843063,0.1451999992132187,-0.0552100017666816,0.2052599936723709
0.047419998794794,-0.1107800006866455,-0.1335799992084503,-0.0649999976158142,-0.1212200000882148,0.0935700014233589,-0.193910002708435,0.0571300014853477,0.0062299999408423,-0.0137299997732043,-0.2138700038194656,0.1054700016975402,-0.0454099997878074,0.1420000046491623,-0.0798299983143806,0.0763500034809112,-0.2464600056409835,0.0443099997937679,-0.1545400023460388,-0.0285599995404481,0.1367799937725067,-0.0135000003501772,-0.1354999989271164,0.0844099968671798,-0.0310800001025199,0.2363899946212768,-0.2528699934482574,0.2592799961566925,-0.0862400010228157,0.0055399998091161,-0.136230006814003,0.0498000010848045,0.066100001335144,0.004579999949783,0.0747099965810775,0.0186800006777048,0.1424600034952163,0.0955799967050552,-0.1419100016355514,0.148499995470047,-0.0785500034689903,-0.101620003581047,0.161870002746582,-0.0713699981570243,0.2036100029945373,0.1435499936342239,-0.0565799996256828,0.2094700038433075
0.0452300012111663,-0.1107800006866455,-0.131290003657341,-0.0655499994754791,-0.123599998652935,0.0928300023078918,-0.1934500038623809,0.0536499992012977,0.0042599998414516,-0.0166599992662668,-0.2134999930858612,0.1000699996948242,-0.0446799993515014,0.1422699987888336,-0.0800200030207634,0.0717800036072731,-0.2444500029087066,0.0461400002241134,-0.1538099944591522,-0.0276500005275011,0.1337099969387054,-0.0126299997791647,-0.1350400000810623,0.0840499997138977,-0.0270099993795156,0.2345599979162216,-0.2515900135040283,0.2537800073623657,-0.0827599987387657,0.009519999846816,-0.1349499970674514,0.046689998358488,0.061889998614788,0.0049399998970329,0.0763500034809112,0.0146500002592802,0.137700006365776,0.09375,-0.1442900002002716,0.1424600034952163,-0.0807500034570694,-0.1042800024151802,0.1677200049161911,-0.0735199972987175,0.1977500021457672,0.1420899927616119,-0.0595100000500679,0.2124000042676925
0.0428499989211559,-0.1114199981093406,-0.1284500062465667,-0.0667399987578392,-0.1259800046682357,0.093019999563694,-0.1928099989891052,0.0512700006365776,0.0025599999353289,-0.0196800008416175,-0.2131299972534179,0.0957600027322769,-0.0448600016534328,0.1426399946212768,-0.0805699974298477,0.0680200010538101,-0.2435300052165985,0.0476099997758865,-0.1523000001907348,-0.0265500005334615,0.1305499970912933,-0.012079999782145,-0.1341200023889541,0.0834999978542327,-0.0248099993914365,0.231450006365776,-0.2501200139522552,0.2481099963188171,-0.0796499997377395,0.0124500002712011,-0.1323900073766708,0.0434000007808208,0.0573100000619888,0.0043899999000132,0.0792799964547157,0.0117199998348951,0.1331599950790405,0.0919200032949447,-0.1472200006246566,0.136230006814003,-0.0833100005984306,-0.1063800007104873,0.1735800057649612,-0.0747099965810775,0.1928099989891052,0.1415400058031082,-0.0617999993264675,0.2157000005245208
0.0410199984908103,-0.1106000021100044,-0.1252399981021881,-0.0672900006175041,-0.1296399980783462,0.0921000018715858,-0.1922100037336349,0.0483400002121925,0.0016499999910593,-0.0223399996757507,-0.2131299972534179,0.0911900028586387,-0.0442200005054473,0.1430100053548813,-0.0807500034570694,0.0642699971795082,-0.242249995470047,0.050170000642538,-0.1508300006389618,-0.0258200000971555,0.1265300065279007,-0.0111199999228119,-0.1340299993753433,0.0824000015854835,-0.0219700001180171,0.2288800030946731,-0.2473800033330917,0.2420700043439865,-0.0758100003004074,0.0156100001186132,-0.1306000053882599,0.0406499989330768,0.0540199987590312,0.0051299999468028,0.0834999978542327,0.0082400003448128,0.1291799992322921,0.0893599987030029,-0.149409994482994,0.131290003657341,-0.0859699994325637,-0.1080299988389015,0.1787099987268448,-0.0765400007367134,0.1865800023078918,0.1411699950695037,-0.064640000462532,0.2173500061035156
0.0390000008046627,-0.1106000021100044,-0.1225000023841857,-0.068850003182888,-0.1338499933481216,0.092469997704029,-0.1920299977064132,0.0459600016474723,0.0003699999942909,-0.0251800008118152,-0.2129500061273574,0.0871599987149238,-0.0446799993515014,0.1428200006484985,-0.0814799964427948,0.0602400004863739,-0.2424300014972686,0.0514499992132186,-0.1493699997663498,-0.025450000539422,0.1226800009608268,-0.0100699998438358,-0.1333000063896179,0.0820299983024597,-0.0207800008356571,0.2257699966430664,-0.2442599982023239,0.2358399927616119,-0.0722400024533271,0.0186800006777048,-0.1289100050926208,0.036990001797676,0.0505400002002716,0.0054000001400709,0.0897200033068656,0.0053099999204277,0.1254300028085708,0.0878000035881996,-0.1523399949073791,0.1248800009489059,-0.089259997010231,-0.1098600029945373,0.1843000054359436,-0.0790999978780746,0.1801799982786178,0.1406199932098388,-0.0670199990272522,0.2197300046682357
0.0373499989509582,-0.1092699989676475,-0.1197500005364418,-0.0693999975919723,-0.137700006365776,0.0915500000119209,-0.191440001130104,0.0431200005114078,0.0005499999970197,-0.0278299991041421,-0.2131299972534179,0.0828600004315376,-0.044769998639822,0.1424600034952163,-0.0809300020337104,0.0565799996256828,-0.241469994187355,0.0531000010669231,-0.1477700024843216,-0.0240800008177757,0.1179699972271919,-0.0090600000694394,-0.1324799954891204,0.0807500034570694,-0.0190399996936321,0.2235700041055679,-0.240229994058609,0.2297099977731704,-0.0672900006175041,0.0217899996787309,-0.1283099949359893,0.034060001373291,0.0485199987888336,0.0057700001634657,0.0967700034379959,0.002379999961704,0.121579997241497,0.0851399973034858,-0.1547199934720993,0.1195700019598007,-0.0926499962806701,-0.1115999966859817,0.188960000872612,-0.0826700031757354,0.1728499978780746,0.1406199932098388,-0.0696699991822242,0.2208299934864044
0.0351600013673305,-0.1089000031352043,-0.1184699982404708,-0.0702200010418891,-0.1424600034952163,0.0921000018715858,-0.1913499981164932,0.0417499989271163,0.0,-0.0311299990862607,-0.2131299972534179,0.0783699974417686,-0.0456800013780593,0.1417199969291687,-0.0809300020337104,0.0534700006246566,-0.2414200007915496,0.0540199987590312,-0.1461199969053268,-0.0241700001060962,0.1151700019836425,-0.0080599999055266,-0.1308300048112869,0.0805699974298477,-0.0175800006836652,0.2219199985265731,-0.2371200025081634,0.2239399999380111,-0.0635399967432022,0.0245399996638298,-0.1280799955129623,0.0302099995315074,0.0454099997878074,0.0049399998970329,0.1055599972605705,-0.0007300000288523,0.1182899996638298,0.0831300020217895,-0.1571999937295913,0.1133399978280067,-0.0968599990010261,-0.1131599992513656,0.1937299966812133,-0.0862400010228157,0.1655299961566925,0.1411699950695037,-0.0719600021839141,0.2226600050926208
0.033050000667572,-0.1078500002622604,-0.1176500022411346,-0.0701299980282783,-0.1475799977779388,0.0915500000119209,-0.1907999962568283,0.0395499989390373,0.0,-0.0334599986672401,-0.2124000042676925,0.0737899988889694,-0.0450400002300739,0.1409900039434433,-0.0798299983143806,0.0499899983406066,-0.2406499981880188,0.0546599999070167,-0.145019993185997,-0.0234399996697902,0.1111499965190887,-0.0076899998821318,-0.1301400065422058,0.0803800001740455,-0.0153799997642636,0.2204599976539611,-0.2334599941968917,0.2177100032567978,-0.0585899986326694,0.0275599993765354,-0.1289100050926208,0.0278299991041421,0.0439499989151954,0.0051299999468028,0.1157199963927269,-0.0036599999293684,0.1142999976873397,0.0803800001740455,-0.1594800055027008,0.1077599972486496,-0.101620003581047,-0.1151700019836425,0.1981199979782104,-0.0908199995756149,0.1576499938964843,0.1408099979162216,-0.0739300027489662,0.2228399962186813
0.0311299990862607,-0.1074799969792366,-0.1181000024080276,-0.0703099966049194,-0.1535300016403198,0.091739997267723,-0.1906100064516067,0.0380900017917156,-0.0007300000288523,-0.0367599986493587,-0.2125899940729141,0.0699499994516372,-0.0450400002300739,0.1395300030708313,-0.0795599967241287,0.0470600016415119,-0.2400500029325485,0.0549300014972686,-0.1431899964809417,-0.0227099992334842,0.1084000021219253,-0.007139999885112,-0.1281699985265731,0.0811199992895126,-0.0124500002712011,0.2189899981021881,-0.2307099997997284,0.2124000042676925,-0.0547499991953372,0.0293899998068809,-0.1290899962186813,0.0249000005424022,0.0413799993693828,0.0043899999000132,0.1265300065279007,-0.0065899998880922,0.1098600029945373,0.0787400007247924,-0.1625099927186966,0.1007099971175193,-0.1072999984025955,-0.1176500022411346,0.2021500021219253,-0.09493999928236,0.1506000012159347,0.1408099979162216,-0.0750700011849403,0.2232100069522857
