2_Baseline_1,2_HIGH_1,2_REST_1,2_HIGH_2,2_REST_2,2_LOW_1,2_REST_3,2_LOW_2,2_REST_4,2_HIGH_3,2_REST_5,2_HIGH_4,2_REST_6,2_LOW_3,2_REST_7,2_LOW_4,2_REST_8,2_HIGH_5,2_REST_9,2_LOW_5,2_REST_10,2_LOW_6,2_REST_11,2_HIGH_6,2_REST_12,2_HIGH_7,2_REST_13,2_HIGH_8,2_REST_14,2_LOW_7,2_REST_15,2_LOW_8,2_REST_16,2_HIGH_9,2_REST_17,2_HIGH_10,2_REST_18,2_LOW_9,2_REST_19,2_LOW_10,2_REST_20,2_HIGH_11,2_REST_21,2_LOW_11,2_REST_22,2_LOW_12,2_REST_23,2_HIGH_12
0.0285599995404481,-0.132200002670288,-0.1181899979710578,0.0571300014853477,-0.248659998178482,0.1252399981021881,-0.2512199878692627,0.129270002245903,-0.1975699961185455,-0.1977500021457672,-0.2754800021648407,0.1591199934482574,0.1069300025701522,0.2938799858093261,-0.3647499978542328,0.0717800036072731,0.045779999345541,-0.459960013628006,0.1221299991011619,-0.139160007238388,0.1276199966669082,-0.0651900023221969,0.0864299982786178,0.090999998152256,-0.3609000146389007,-0.3609000146389007,0.0040299999527633,-0.0555699989199638,-0.6560699939727783,0.0723299980163574,-0.0376299992203712,-0.0679299980401992,-0.1329299956560135,-0.1486800014972686,-0.088529996573925,0.0872500017285347,-0.2631199955940246,-0.0130000002682209,-0.132200002670288,0.0571300014853477,-0.1445599943399429,0.0730599984526634,-0.2352900058031082,0.1056500002741813,0.0009200000204145,0.1781599968671798,-0.2271399945020675,0.0693100020289421
0.0291099995374679,-0.131740003824234,-0.1144400015473365,0.0560300014913082,-0.2473800033330917,0.1265300065279007,-0.2481999993324279,0.1315599977970123,-0.195370003581047,-0.1962900012731552,-0.2764900028705597,0.1587499976158142,0.1080299988389015,0.2944299876689911,-0.3660700023174286,0.0712300017476081,0.0470600016415119,-0.4595000147819519,0.1268900036811828,-0.1365099996328354,0.1228599995374679,-0.0597800016403198,0.0921000018715858,0.089539997279644,-0.356689989566803,-0.3570599853992462,-0.009800000116229,-0.0539200007915496,-0.65625,0.0729700028896331,-0.0329100005328655,-0.0651900023221969,-0.135680004954338,-0.1486800014972686,-0.0842299982905387,0.0875200033187866,-0.2640399932861328,-0.0184899996966123,-0.1324799954891204,0.0593300014734268,-0.1419100016355514,0.0732399970293045,-0.232910007238388,0.1050999984145164,0.0025599999353289,0.1772499978542328,-0.230440005660057,0.0692100003361702
0.0302600003778934,-0.1318400055170059,-0.1120600029826164,0.0549300014972686,-0.2456399947404861,0.1268900036811828,-0.2464600056409835,0.1336700022220611,-0.1940000057220459,-0.1955599933862686,-0.2768599987030029,0.1594800055027008,0.1093100011348724,0.2944299876689911,-0.3674899935722351,0.0706799998879432,0.0487999990582466,-0.459410011768341,0.1307400017976761,-0.1333000063896179,0.1177399978041648,-0.0555699989199638,0.0975999981164932,0.0891700014472007,-0.3532100021839142,-0.3539400100708008,-0.0225200001150369,-0.0514499992132186,-0.6571699976921082,0.0737000033259391,-0.0288800001144409,-0.0623500011861324,-0.1382399946451187,-0.1486800014972686,-0.0790600031614303,0.0889900028705596,-0.2651399970054626,-0.0249000005424022,-0.1333000063896179,0.0617999993264675,-0.1383399963378906,0.0739699974656105,-0.2292499989271164,0.1043699979782104,0.0040699997916817,0.1756000071763992,-0.2332800030708313,0.0697600021958351
0.0307599995285272,-0.1318400055170059,-0.1085800006985664,0.0538300015032291,-0.2449000030755996,0.1279399991035461,-0.2440800070762634,0.1364099979400634,-0.191440001130104,-0.1938199996948242,-0.2767600119113922,0.1596699953079223,0.1100500002503395,0.2948000133037567,-0.3682299852371216,0.0701299980282783,0.0499899983406066,-0.4587700068950653,0.1348599940538406,-0.1299100071191787,0.1122400015592575,-0.0505400002002716,0.1041899994015693,0.0887100026011467,-0.3497300148010254,-0.3508299887180328,-0.0344199985265731,-0.0497100017964839,-0.6578500270843506,0.0739699974656105,-0.0241700001060962,-0.0595999993383884,-0.1404400020837783,-0.1486800014972686,-0.0747099965810775,0.088809996843338,-0.2666000127792358,-0.030579999089241,-0.1333000063896179,0.0628099963068962,-0.1358599960803985,0.0750700011849403,-0.226500004529953,0.1034500002861023,0.0056799999438226,0.1741299927234649,-0.2355699986219406,0.0699499994516372
0.0313999988138675,-0.1321099996566772,-0.1060200035572052,0.0529199987649917,-0.2439000010490417,0.1283600032329559,-0.2410999983549118,0.139160007238388,-0.1892399936914444,-0.1925400048494339,-0.2763999998569488,0.159850001335144,0.1115100011229515,0.2944299876689911,-0.3690899908542633,0.0699499994516372,0.0516400001943111,-0.4578999876976013,0.1395300030708313,-0.126800000667572,0.1072999984025955,-0.0455899983644485,0.1107800006866455,0.0886199995875358,-0.3464399874210357,-0.3482699990272522,-0.0456800013780593,-0.047970000654459,-0.6581699848175049,0.0745199993252754,-0.0199100002646446,-0.0567599982023239,-0.1424600034952163,-0.1485899984836578,-0.0705000013113021,0.0890799984335899,-0.2680700123310089,-0.0373499989509582,-0.1336700022220611,0.0648199990391731,-0.1323900073766708,0.0761699974536895,-0.2233899980783462,0.1023600026965141,0.0062699997797608,0.1728499978780746,-0.2380400002002716,0.0700400024652481
0.032039999961853,-0.1317899972200393,-0.1032700017094612,0.0520000010728836,-0.2435300052165985,0.1294600069522857,-0.2382200062274933,0.1422699987888336,-0.1871300041675567,-0.190430000424385,-0.2752099931240082,0.1600300073623657,0.1122400015592575,0.2945300042629242,-0.3691399991512298,0.0693999975919723,0.0514499992132186,-0.4560199975967407,0.1439200043678283,-0.1245099976658821,0.1025400012731552,-0.0408300012350082,0.1177399978041648,0.0878899991512298,-0.3431400060653686,-0.3458899855613708,-0.0554799996316432,-0.046689998358488,-0.6591799855232239,0.0747099965810775,-0.0151100000366568,-0.0545700006186962,-0.1446499973535537,-0.1488599926233291,-0.0664699971675872,0.0882600024342536,-0.2697100043296814,-0.0437600016593933,-0.1343100070953369,0.0662799999117851,-0.1301400065422058,0.0769999995827674,-0.220780000090599,0.1014399975538253,0.0070500001311302,0.1706999987363815,-0.2406000047922134,0.0703099966049194
0.0322300009429454,-0.1318400055170059,-0.1005199998617172,0.0512700006365776,-0.2429800033569336,0.1290899962186813,-0.2362100034952163,0.1451999992132187,-0.1847500056028366,-0.188960000872612,-0.2748399972915649,0.1602199971675872,0.1132500022649765,0.2944299876689911,-0.370059996843338,0.0692600011825561,0.0523700006306171,-0.4544700086116791,0.1475799977779388,-0.1207600012421608,0.0971399992704391,-0.0364399999380111,0.1246000006794929,0.0880699977278709,-0.3402099907398224,-0.3434099853038788,-0.0657299980521202,-0.0451399981975555,-0.6599100232124329,0.0754399970173835,-0.010250000283122,-0.0523700006306171,-0.146479994058609,-0.148499995470047,-0.0617100000381469,0.088809996843338,-0.2709999978542328,-0.0508100017905235,-0.1347199976444244,0.067840002477169,-0.1266199946403503,0.0783699974417686,-0.2175299972295761,0.101170003414154,0.0070000002160668,0.1692799925804138,-0.243709996342659,0.0710399970412254
0.0325900018215179,-0.1318400055170059,-0.097410000860691,0.0507199987769126,-0.2427999973297119,0.1303700059652328,-0.2330899983644485,0.1483200043439865,-0.1827400028705597,-0.1873199939727783,-0.2742899954319,0.1602199971675872,0.1135300025343895,0.2942500114440918,-0.3694199919700622,0.0690300017595291,0.0522800013422966,-0.4524500072002411,0.1508799940347671,-0.1188400015234947,0.0926499962806701,-0.0317699983716011,0.1318400055170059,0.0882600024342536,-0.3371399939060211,-0.3411299884319305,-0.0747099965810775,-0.044489998370409,-0.6610100269317627,0.0750700011849403,-0.0057700001634657,-0.050900001078844,-0.148499995470047,-0.147949993610382,-0.0578599981963634,0.0882600024342536,-0.2733800113201141,-0.0571300014853477,-0.1353099942207336,0.068850003182888,-0.1237799972295761,0.0787400007247924,-0.2149699926376342,0.1007099971175193,0.0069599999114871,0.1669899970293045,-0.246639996767044,0.0719600021839141
0.0327799990773201,-0.1316500008106231,-0.0955799967050552,0.0499899983406066,-0.241699993610382,0.1299999952316284,-0.2307099997997284,0.1512500047683715,-0.1812700033187866,-0.1858499944210052,-0.2743799984455108,0.1602199971675872,0.1135300025343895,0.2942500114440918,-0.3697400093078613,0.0687099993228912,0.0525499992072582,-0.4502600133419037,0.1542699933052063,-0.1157199963927269,0.0877100005745887,-0.0273700002580881,0.1384299993515014,0.0891700014472007,-0.3345299959182739,-0.3391099870204925,-0.0845900028944015,-0.0427599996328353,-0.6616500020027161,0.0755300000309944,-0.0010999999940395,-0.0487999990582466,-0.151429995894432,-0.1475799977779388,-0.0525499992072582,0.0882600024342536,-0.2752099931240082,-0.0639000013470649,-0.1367300003767013,0.0712300017476081,-0.120119996368885,0.0800599977374076,-0.2113000005483627,0.0999799966812133,0.0062299999408423,0.1663500070571899,-0.2504900097846985,0.0736100003123283
0.0324099995195865,-0.131290003657341,-0.0925600007176399,0.0490700006484985,-0.241239994764328,0.1305499970912933,-0.2277799993753433,0.1547199934720993,-0.1794400066137313,-0.1845699995756149,-0.2741099894046783,0.1611299961805343,0.1142600029706955,0.2948499917984009,-0.3695099949836731,0.0686599984765052,0.0523700006306171,-0.4473299980163574,0.1572899967432022,-0.1131599992513656,0.0827599987387657,-0.0230700001120567,0.1453900039196014,0.0897200033068656,-0.3310500085353851,-0.3365499973297119,-0.0933799967169761,-0.0426600016653537,-0.6624799966812134,0.0750700011849403,0.0038499999791383,-0.047240000218153,-0.1538099944591522,-0.146479994058609,-0.0477899983525276,0.0881699994206428,-0.2766300141811371,-0.0702200010418891,-0.1372399926185608,0.0736500024795532,-0.1169599965214729,0.0809300020337104,-0.2083700001239776,0.0997899994254112,0.0065899998880922,0.164790004491806,-0.2537800073623657,0.0748900026082992
