1_Baseline_1,1_HIGH_1,1_REST_1,1_HIGH_2,1_REST_2,1_LOW_1,1_REST_3,1_LOW_2,1_REST_4,1_HIGH_3,1_REST_5,1_LOW_3,1_REST_6,1_LOW_4,1_REST_7,1_HIGH_4,1_REST_8,1_HIGH_5,1_REST_9,1_LOW_5,1_REST_10,1_LOW_6,1_REST_11,1_HIGH_6,1_REST_12,1_HIGH_7,1_REST_13,1_HIGH_8,1_REST_14,1_LOW_7,1_REST_15,1_LOW_8,1_REST_16,1_HIGH_9,1_REST_17,1_LOW_9,1_REST_18,1_LOW_10,1_REST_19,1_HIGH_10,1_REST_20,1_HIGH_11,1_REST_21,1_LOW_11,1_REST_22,1_LOW_12,1_REST_23,1_HIGH_12
4.711900234222412,5.121200084686279,5.751800060272217,5.567200183868408,5.709799766540527,5.139900207519531,5.636600017547607,5.048399925231934,5.339099884033203,5.662499904632568,5.777699947357178,5.409200191497803,5.344399929046631,5.16510009765625,5.308899879455566,5.385600090026856,5.867000102996826,5.355800151824951,5.46649980545044,5.322999954223633,5.171199798583984,5.2307000160217285,5.20359992980957,5.137599945068359,5.766300201416016,5.958899974822998,5.752600193023682,5.429800033569336,5.940199851989746,5.699900150299072,5.716700077056885,5.655700206756592,5.664100170135498,5.392499923706055,5.52899980545044,5.166600227355957,5.566400051116943,5.419899940490723,5.444300174713135,5.090700149536133,5.760200023651123,5.546599864959717,5.746500015258789,5.656799793243408,5.394000053405762,5.277999877929688,5.38670015335083,5.226500034332275
4.429599761962891,5.0406999588012695,5.633500099182129,5.814700126647949,5.423699855804443,5.400100231170654,5.3927998542785645,5.332900047302246,5.537399768829346,5.715199947357178,5.473700046539307,5.685400009155273,5.603400230407715,5.441299915313721,5.444699764251709,5.171999931335449,5.598400115966797,5.214700222015381,5.754099845886231,5.326099872589111,5.458099842071533,5.53439998626709,5.492400169372559,5.116300106048584,6.058499813079834,5.703700065612793,5.870100021362305,5.693399906158447,5.814000129699707,5.43940019607544,5.7133002281188965,5.356200218200684,5.397799968719482,5.392499923706055,5.784599781036377,5.45959997177124,5.282599925994873,5.264699935913086,5.287199974060059,5.275000095367432,5.4695000648498535,5.250899791717529,5.462600231170654,5.520199775695801,5.677000045776367,5.549600124359131,5.683899879455566,5.5
4.714200019836426,5.110899925231934,5.745699882507324,5.547299861907959,5.707600116729736,5.136499881744385,5.6427001953125,5.072000026702881,5.323800086975098,5.67170000076294,5.781199932098389,5.416100025177002,5.322999954223633,5.1605000495910645,5.33519983291626,5.389400005340576,5.856299877166748,5.360400199890137,5.474899768829346,5.33519983291626,5.170100212097168,5.2291998863220215,5.191800117492676,5.1483001708984375,5.786099910736084,5.963099956512451,5.749499797821045,5.42140007019043,5.939099788665772,5.712900161743164,5.71750020980835,5.643099784851074,5.670899868011475,5.415299892425537,5.502299785614014,5.162399768829346,5.574399948120117,5.4359002113342285,5.441999912261963,5.095699787139893,5.766300201416016,5.541999816894531,5.738100051879883,5.655700206756592,5.422599792480469,5.305500030517578,5.4008002281188965,5.257400035858154
4.408599853515625,5.068999767303467,5.629000186920166,5.815100193023682,5.4359002113342285,5.412300109863281,5.366899967193604,5.323800086975098,5.537399768829346,5.7403998374938965,5.5046000480651855,5.690000057220459,5.606100082397461,5.441299915313721,5.445899963378906,5.184899806976318,5.57859992980957,5.231500148773193,5.7677998542785645,5.31689977645874,5.473299980163574,5.527100086212158,5.495100021362305,5.11929988861084,6.048999786376953,5.688899993896484,5.865499973297119,5.706799983978272,5.804399967193604,5.450399875640869,5.703700065612793,5.38100004196167,5.381800174713135,5.36959981918335,5.784200191497803,5.4679999351501465,5.283699989318848,5.212399959564209,5.281799793243408,5.275000095367432,5.490099906921387,5.250500202178955,5.446599960327148,5.473299980163574,5.686999797821045,5.546599864959717,5.68310022354126,5.496200084686279
4.715700149536133,5.107100009918213,5.749499797821045,5.553100109100342,5.701099872589111,5.155200004577637,5.639599800109863,5.047599792480469,5.360400199890137,5.692299842834473,5.776199817657471,5.426000118255615,5.342100143432617,5.164299964904785,5.315400123596191,5.398600101470947,5.867000102996826,5.36959981918335,5.479800224304199,5.337100028991699,5.166999816894531,5.224999904632568,5.213900089263916,5.150599956512451,5.8379998207092285,5.96619987487793,5.773499965667725,5.426000118255615,5.944799900054932,5.7083001136779785,5.7052998542785645,5.65339994430542,5.664100170135498,5.42140007019043,5.496200084686279,5.178100109100342,5.581699848175049,5.426000118255615,5.444300174713135,5.085000038146973,5.765200138092041,5.539299964904785,5.736199855804443,5.661799907684326,5.458099842071533,5.284900188446045,5.384799957275391,5.243299961090088
4.409800052642822,5.073500156402588,5.635799884796143,5.819699764251709,5.439799785614014,5.411499977111816,5.390900135040283,5.3225998878479,5.539700031280518,5.732699871063232,5.495500087738037,5.6975998878479,5.596199989318848,5.444300174713135,5.431000232696533,5.181099891662598,5.580100059509277,5.2399001121521,5.765500068664551,5.337500095367432,5.460400104522705,5.527900218963623,5.497700214385986,5.102499961853027,6.051599979400635,5.719799995422363,5.870100021362305,5.703700065612793,5.818600177764893,5.444300174713135,5.663700103759766,5.419899940490723,5.445099830627441,5.392499923706055,5.786099910736084,5.457300186157227,5.288700103759766,5.228400230407715,5.264999866485596,5.2795000076293945,5.473299980163574,5.249000072479248,5.438199996948242,5.46649980545044,5.686999797821045,5.552700042724609,5.692299842834473,5.50190019607544
4.71120023727417,5.1132001876831055,5.751399993896484,5.560299873352051,5.71589994430542,5.18720006942749,5.638500213623047,5.067399978637695,5.337500095367432,5.669000148773193,5.770899772644043,5.418399810791016,5.313899993896484,5.179599761962891,5.332200050354004,5.401599884033203,5.856299877166748,5.373000144958496,5.471799850463867,5.337900161743164,5.1682000160217285,5.246699810028076,5.198699951171875,5.145999908447266,5.789599895477295,5.970799922943115,5.748000144958496,5.406199932098389,5.944799900054932,5.709099769592285,5.719799995422363,5.663300037384033,5.676300048828125,5.411499977111816,5.500800132751465,5.162000179290772,5.580900192260742,5.426000118255615,5.444300174713135,5.089200019836426,5.763199806213379,5.546599864959717,5.743400096893311,5.666399955749512,5.42140007019043,5.257400035858154,5.393599987030029,5.248600006103516
4.435299873352051,5.076600074768066,5.617499828338623,5.821199893951416,5.425300121307373,5.427599906921387,5.397799968719482,5.332900047302246,5.535900115966797,5.727000236511231,5.476799964904785,5.703700065612793,5.601500034332275,5.4542999267578125,5.438600063323975,5.182600021362305,5.6006999015808105,5.244400024414063,5.76170015335083,5.329100131988525,5.461100101470947,5.545000076293945,5.497700214385986,5.139500141143799,6.049300193786621,5.712900161743164,5.871600151062012,5.712900161743164,5.854400157928467,5.428299903869629,5.656400203704834,5.363500118255615,5.382500171661377,5.387899875640869,5.793799877166748,5.458799839019775,5.274199962615967,5.258200168609619,5.280700206756592,5.279900074005127,5.50540018081665,5.253600120544434,5.428299903869629,5.484000205993652,5.676300048828125,5.549600124359131,5.686600208282471,5.50540018081665
4.7108001708984375,5.118899822235107,5.754099845886231,5.549200057983398,5.703000068664551,5.1682000160217285,5.639599800109863,5.067399978637695,5.351600170135498,5.686999797821045,5.77239990234375,5.470300197601318,5.342100143432617,5.179200172424316,5.329899787902832,5.406199932098389,5.870100021362305,5.3719000816345215,5.468800067901611,5.350500106811523,5.173500061035156,5.228400230407715,5.204800128936768,5.164299964904785,5.78380012512207,5.975299835205078,5.754099845886231,5.41379976272583,5.952499866485596,5.7204999923706055,5.718200206756592,5.656400203704834,5.667900085449219,5.419899940490723,5.519499778747559,5.17080020904541,5.571700096130371,5.435200214385986,5.445099830627441,5.102499961853027,5.76170015335083,5.552700042724609,5.742599964141846,5.662499904632568,5.42140007019043,5.258200168609619,5.3993000984191895,5.251299858093262
4.423099994659424,5.054500102996826,5.616799831390381,5.828100204467773,5.422999858856201,5.426799774169922,5.383299827575684,5.320700168609619,5.524099826812744,5.748000144958496,5.501200199127197,5.71589994430542,5.604599952697754,5.4542999267578125,5.439799785614014,5.185299873352051,5.601500034332275,5.226099967956543,5.756400108337402,5.348999977111816,5.458799839019775,5.5304999351501465,5.497000217437744,5.117800235748291,6.049699783325195,5.6975998878479,5.863999843597412,5.7083001136779785,5.824299812316895,5.429500102996826,5.6774001121521,5.364999771118164,5.398900032043457,5.395500183105469,5.781599998474121,5.470300197601318,5.290200233459473,5.212800025939941,5.287199974060059,5.285600185394287,5.493199825286865,5.258600234985352,5.426000118255615,5.467199802398682,5.688499927520752,5.55649995803833,5.6930999755859375,5.508399963378906
4.720300197601318,5.099500179290772,5.760200023651123,5.55649995803833,5.711400032043457,5.15369987487793,5.6427001953125,5.059800148010254,5.335999965667725,5.684999942779541,5.776599884033203,5.425300121307373,5.335999965667725,5.17579984664917,5.323800086975098,5.405399799346924,5.868899822235107,5.383299827575684,5.469900131225586,5.359600067138672,5.1605000495910645,5.261600017547607,5.214300155639648,5.162799835205078,5.783100128173828,5.978400230407715,5.742599964141846,5.429800033569336,5.94980001449585,5.71589994430542,5.723999977111816,5.6579999923706055,5.673600196838379,5.425300121307373,5.497399806976318,5.154799938201904,5.567599773406982,5.431399822235107,5.443600177764893,5.062900066375732,5.771599769592285,5.564899921417236,5.735000133514404,5.654900074005127,5.411900043487549,5.2993998527526855,5.38640022277832,5.25629997253418
